title,description,published date,url,publisher
Facebook owner Meta Platforms revealed as company eyeing El Paso for $800M data center - El Paso Times,Facebook owner Meta Platforms revealed as company eyeing El Paso for $800M data center  El Paso Times,2023-12-04,https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5lbHBhc290aW1lcy5jb20vc3RvcnkvbW9uZXkvYnVzaW5lc3MvMjAyMy8xMi8wNC9mYWNlYm9vay1vd25lci1tZXRhLXBsYXRmb3Jtcy1leWVzLWVsLXBhc28tZm9yLTgwMC1taWxsaW9uLWRhdGEtY2VudGVyLzcxODA0MTQxMDA3L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.elpasotimes.com', 'title': 'El Paso Times'}"
El Paso prepares for major tech boost with potential $800 million Meta data center deal - KFOX El Paso,El Paso prepares for major tech boost with potential $800 million Meta data center deal  KFOX El Paso,2023-12-04,https://news.google.com/rss/articles/CBMi8wFodHRwczovL2tmb3h0di5jb20vbmV3cy9sb2NhbC9lbC1wYXNvLWNpdHktYW5kLWNvdW50eS10YWtlLXN0ZXBzLXRvLXdlbGNvbWUtbWV0YXMtODAwLW1pbGxpb24tZGF0YS1jZW50ZXItcHJvamVjdC1mYWNlYm9vay10ZXhhcy1tYXJrLXp1Y2tlcmJlcmctd3VybGR3aWRlLWxsYy1oeXBlcnNjYWxlLWRhdGEtY2VudGVyLWJvcmRlcnBsZXgtYWxsaWFuY2Utam9uLWJhcmVsYS1vc2Nhci1sZWVzZXItcmljYXJkby1zYW1hbmllZ2_SAfcBaHR0cHM6Ly9rZm94dHYuY29tL2FtcC9uZXdzL2xvY2FsL2VsLXBhc28tY2l0eS1hbmQtY291bnR5LXRha2Utc3RlcHMtdG8td2VsY29tZS1tZXRhcy04MDAtbWlsbGlvbi1kYXRhLWNlbnRlci1wcm9qZWN0LWZhY2Vib29rLXRleGFzLW1hcmstenVja2VyYmVyZy13dXJsZHdpZGUtbGxjLWh5cGVyc2NhbGUtZGF0YS1jZW50ZXItYm9yZGVycGxleC1hbGxpYW5jZS1qb24tYmFyZWxhLW9zY2FyLWxlZXNlci1yaWNhcmRvLXNhbWFuaWVnbw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://kfoxtv.com', 'title': 'KFOX El Paso'}"
Facebook owner Meta faces $600 mln lawsuit from Spanish media - Reuters,Facebook owner Meta faces $600 mln lawsuit from Spanish media  Reuters,2023-12-04,https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9idXNpbmVzcy9tZWRpYS10ZWxlY29tL3NwYW5pc2gtbWVkaWEtYXNzb2NpYXRpb24tZmlsZXMtNTk4LW1sbi1sYXdzdWl0LWFnYWluc3QtZmFjZWJvb2stb3duZXItbWV0YS0yMDIzLTEyLTA0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
What’s New Across Our AI Experiences - Meta Store,What’s New Across Our AI Experiences  Meta Store,2023-12-06,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8xMi9tZXRhLWFpLXVwZGF0ZXMv0gE2aHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzEyL21ldGEtYWktdXBkYXRlcy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
"New Mexico sues Meta, CEO Zuckerberg over child protection failures - Reuters","New Mexico sues Meta, CEO Zuckerberg over child protection failures  Reuters",2023-12-06,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2xlZ2FsL25ldy1tZXhpY28tc3Vlcy1tZXRhLWNlby16dWNrZXJiZXJnLW92ZXItY2hpbGQtcHJvdGVjdGlvbi1mYWlsdXJlcy0yMDIzLTEyLTA2L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Meta Sued By New Mexico For Allegedly Creating 'Marketplace For Predators' - Forbes,Meta Sued By New Mexico For Allegedly Creating 'Marketplace For Predators'  Forbes,2023-12-06,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3R5bGVycm91c2gvMjAyMy8xMi8wNi9tZXRhLXN1ZWQtYnktbmV3LW1leGljby1mb3ItYWxsZWdlZGx5LWNyZWF0aW5nLW1hcmtldHBsYWNlLWZvci1wcmVkYXRvcnMtcmVwb3J0LXNheXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
Digital Rights Groups Urge Meta to Stop Silencing Palestine - EFF,Digital Rights Groups Urge Meta to Stop Silencing Palestine  EFF,2023-12-06,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmVmZi5vcmcvZGVlcGxpbmtzLzIwMjMvMTIvZGlnaXRhbC1yaWdodHMtZ3JvdXBzLXVyZ2UtbWV0YS1zdG9wLXNpbGVuY2luZy1wYWxlc3RpbmXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.eff.org', 'title': 'EFF'}"
New Mexico attorney general accuses Meta of being ‘breeding ground’ for child predators in new lawsuit - NBC News,New Mexico attorney general accuses Meta of being ‘breeding ground’ for child predators in new lawsuit  NBC News,2023-12-06,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL3RlY2gvbmV3LW1leGljby1hdHRvcm5leS1nZW5lcmFsLW1ldGEtbGF3c3VpdC1yY25hMTI4MzQz0gEraHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvcmNuYTEyODM0Mw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
Meta and IBM Launch AI Alliance - WSJ - The Wall Street Journal,Meta and IBM Launch AI Alliance - WSJ  The Wall Street Journal,2023-12-05,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvbWV0YS1hbmQtaWJtLWxhdW5jaC1haS1hbGxpYW5jZS0zMDBjNDg2MtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
Meta Testing More Than 20 Generative AI Features Across Platforms - PYMNTS.com,Meta Testing More Than 20 Generative AI Features Across Platforms  PYMNTS.com,2023-12-06,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnB5bW50cy5jb20vYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtMi8yMDIzL21ldGEtdGVzdGluZy1tb3JlLXRoYW4tMjAtZ2VuZXJhdGl2ZS1haS1mZWF0dXJlcy1hY3Jvc3MtcGxhdGZvcm1zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.pymnts.com', 'title': 'PYMNTS.com'}"
Facebook parent sued by New Mexico alleging it has failed to shield children from predators - The Associated Press,Facebook parent sued by New Mexico alleging it has failed to shield children from predators  The Associated Press,2023-12-06,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2ZhY2Vib29rLWluc3RhZ3JhbS1tYXJrLXp1Y2tlcmJlcmctY2hpbGQtc2V4dWFsLWFidXNlLWxhd3N1aXQtNzI1N2E2MGQ3NjhmNTljZTE2YTRkOTI1YjdlYmZhNDDSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
Meta's AI image generator is available as a standalone website - Engadget,Meta's AI image generator is available as a standalone website  Engadget,2023-12-06,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmVuZ2FkZ2V0LmNvbS9tZXRhcy1haS1pbWFnZS1nZW5lcmF0b3ItaXMtYXZhaWxhYmxlLWFzLWEtc3RhbmRhbG9uZS13ZWJzaXRlLTE4NTk1MzA1OC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.engadget.com', 'title': 'Engadget'}"
New Mexico lawsuit accuses Meta of creating ‘breeding ground’ for child predators - CNN,New Mexico lawsuit accuses Meta of creating ‘breeding ground’ for child predators  CNN,2023-12-06,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMi8wNi90ZWNoL25ldy1tZXhpY28tbGF3c3VpdC1tZXRhLWNoaWxkLXNleHVhbC1leHBsb2l0YXRpb24vaW5kZXguaHRtbNIBWWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMTIvMDYvdGVjaC9uZXctbWV4aWNvLWxhd3N1aXQtbWV0YS1jaGlsZC1zZXh1YWwtZXhwbG9pdGF0aW9u?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
What’s New Across Our AI Experiences - Meta Store,What’s New Across Our AI Experiences  Meta Store,2023-12-06,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8xMi9tZXRhLWFpLXVwZGF0ZXMv0gE2aHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzEyL21ldGEtYWktdXBkYXRlcy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
Kenya judge finds Meta is not in contempt of court - Reuters,Kenya judge finds Meta is not in contempt of court  Reuters,2023-12-07,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kva2VueWEtanVkZ2UtZmluZHMtbWV0YS1pcy1ub3QtY29udGVtcHQtY291cnQtMjAyMy0xMi0wNy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Meta Announces End-to-End Encryption by Default in Messenger - EFF,Meta Announces End-to-End Encryption by Default in Messenger  EFF,2023-12-07,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmVmZi5vcmcvZGVlcGxpbmtzLzIwMjMvMTIvbWV0YS1hbm5vdW5jZXMtZW5kLWVuZC1lbmNyeXB0aW9uLWRlZmF1bHQtbWVzc2VuZ2Vy0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.eff.org', 'title': 'EFF'}"
Meta Sued By New Mexico For Allegedly Creating 'Marketplace For Predators' - Forbes,Meta Sued By New Mexico For Allegedly Creating 'Marketplace For Predators'  Forbes,2023-12-06,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3R5bGVycm91c2gvMjAyMy8xMi8wNi9tZXRhLXN1ZWQtYnktbmV3LW1leGljby1mb3ItYWxsZWdlZGx5LWNyZWF0aW5nLW1hcmtldHBsYWNlLWZvci1wcmVkYXRvcnMtcmVwb3J0LXNheXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
New Mexico attorney general accuses Meta of being ‘breeding ground’ for child predators in new lawsuit - NBC News,New Mexico attorney general accuses Meta of being ‘breeding ground’ for child predators in new lawsuit  NBC News,2023-12-06,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL3RlY2gvbmV3LW1leGljby1hdHRvcm5leS1nZW5lcmFsLW1ldGEtbGF3c3VpdC1yY25hMTI4MzQz0gEraHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvcmNuYTEyODM0Mw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
New Mexico lawsuit accuses Meta of creating ‘breeding ground’ for child predators - CNN,New Mexico lawsuit accuses Meta of creating ‘breeding ground’ for child predators  CNN,2023-12-06,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMi8wNi90ZWNoL25ldy1tZXhpY28tbGF3c3VpdC1tZXRhLWNoaWxkLXNleHVhbC1leHBsb2l0YXRpb24vaW5kZXguaHRtbNIBWWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMTIvMDYvdGVjaC9uZXctbWV4aWNvLWxhd3N1aXQtbWV0YS1jaGlsZC1zZXh1YWwtZXhwbG9pdGF0aW9u?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
Disinformation researcher accuses Meta of meddling in Harvard's research - The Verge,Disinformation researcher accuses Meta of meddling in Harvard's research  The Verge,2023-12-07,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzEyLzcvMjM5ODk0NTgvaGFydmFyZC1kaXNpbmZvcm1hdGlvbi1yZXNlYXJjaGVyLW1ldGEtbWVkZGxpbmctam9hbi1kb25vdmFu0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
Meta Testing More Than 20 Generative AI Features Across Platforms - PYMNTS.com,Meta Testing More Than 20 Generative AI Features Across Platforms  PYMNTS.com,2023-12-06,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnB5bW50cy5jb20vYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtMi8yMDIzL21ldGEtdGVzdGluZy1tb3JlLXRoYW4tMjAtZ2VuZXJhdGl2ZS1haS1mZWF0dXJlcy1hY3Jvc3MtcGxhdGZvcm1zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.pymnts.com', 'title': 'PYMNTS.com'}"
Meta wants to make generative AI more secure - Axios,Meta wants to make generative AI more secure  Axios,2023-12-07,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzEyLzA3L21ldGEtcHVycGxlLWxsYW1hLWxsbS1jeWJlcnNlY3VyaXR5LWdlbmVyYXRpdmUtYWnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.axios.com', 'title': 'Axios'}"
Facebook parent sued by New Mexico alleging it has failed to shield children from predators - The Associated Press,Facebook parent sued by New Mexico alleging it has failed to shield children from predators  The Associated Press,2023-12-06,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2ZhY2Vib29rLWluc3RhZ3JhbS1tYXJrLXp1Y2tlcmJlcmctY2hpbGQtc2V4dWFsLWFidXNlLWxhd3N1aXQtNzI1N2E2MGQ3NjhmNTljZTE2YTRkOTI1YjdlYmZhNDDSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
Introducing Purple Llama for Safe and Responsible AI Development - Meta Store,Introducing Purple Llama for Safe and Responsible AI Development  Meta Store,2023-12-07,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8xMi9wdXJwbGUtbGxhbWEtc2FmZS1yZXNwb25zaWJsZS1haS1kZXZlbG9wbWVudC_SAVNodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMTIvcHVycGxlLWxsYW1hLXNhZmUtcmVzcG9uc2libGUtYWktZGV2ZWxvcG1lbnQvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}"
Kenya judge finds Meta is not in contempt of court - Reuters,Kenya judge finds Meta is not in contempt of court  Reuters,2023-12-07,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kva2VueWEtanVkZ2UtZmluZHMtbWV0YS1pcy1ub3QtY29udGVtcHQtY291cnQtMjAyMy0xMi0wNy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Meta Announces End-to-End Encryption by Default in Messenger - EFF,Meta Announces End-to-End Encryption by Default in Messenger  EFF,2023-12-07,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmVmZi5vcmcvZGVlcGxpbmtzLzIwMjMvMTIvbWV0YS1hbm5vdW5jZXMtZW5kLWVuZC1lbmNyeXB0aW9uLWRlZmF1bHQtbWVzc2VuZ2Vy0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.eff.org', 'title': 'EFF'}"
Disinformation researcher accuses Meta of meddling in Harvard's research - The Verge,Disinformation researcher accuses Meta of meddling in Harvard's research  The Verge,2023-12-07,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzEyLzcvMjM5ODk0NTgvaGFydmFyZC1kaXNpbmZvcm1hdGlvbi1yZXNlYXJjaGVyLW1ldGEtbWVkZGxpbmctam9hbi1kb25vdmFu0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
Meta wants to make generative AI more secure - Axios,Meta wants to make generative AI more secure  Axios,2023-12-07,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzEyLzA3L21ldGEtcHVycGxlLWxsYW1hLWxsbS1jeWJlcnNlY3VyaXR5LWdlbmVyYXRpdmUtYWnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.axios.com', 'title': 'Axios'}"
Meta Launches End-To-End Encryption For Messages On Facebook And Messenger - Forbes,Meta Launches End-To-End Encryption For Messages On Facebook And Messenger  Forbes,2023-12-07,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcm9iZXJ0aGFydC8yMDIzLzEyLzA3L21ldGEtbGF1bmNoZXMtZW5kLXRvLWVuZC1lbmNyeXB0aW9uLWZvci1tZXNzYWdlcy1vbi1mYWNlYm9vay1hbmQtbWVzc2VuZ2VyL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
How to Use Imagine with Meta AI Image Generator from Anywhere - Tech.co,How to Use Imagine with Meta AI Image Generator from Anywhere  Tech.co,2023-12-08,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vdGVjaC5jby9uZXdzL2hvdy10by11c2UtaW1hZ2luZS1tZXRhLWFpLWltYWdlLWdlbmVyYXRvctIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tech.co', 'title': 'Tech.co'}"
Israel–Hamas Conflict Sparks Meta Oversight Board's First Emergency Case - WIRED,Israel–Hamas Conflict Sparks Meta Oversight Board's First Emergency Case  WIRED,2023-12-07,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9vdmVyc2lnaHQtYm9hcmQtbWV0YS1pc3JhZWwtaGFtYXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
"As Meta rolls out end-to-end encryption, police warn keeping children safe 'no longer possible' - The Record from Recorded Future News","As Meta rolls out end-to-end encryption, police warn keeping children safe 'no longer possible'  The Record from Recorded Future News",2023-12-08,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vdGhlcmVjb3JkLm1lZGlhL21ldGEtZmFjZWJvb2stZTJlZS1tZXNhZ2luZy1yb2xsb3V00gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://therecord.media', 'title': 'The Record from Recorded Future News'}"
Meta platforms are marketplaces for child predators claims lawsuit - The Guardian,Meta platforms are marketplaces for child predators claims lawsuit  The Guardian,2023-12-07,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9nbG9iYWwtZGV2ZWxvcG1lbnQvMjAyMy9kZWMvMDcvbWV0YS1wbGF0Zm9ybXMtYXJlLW1hcmtldHBsYWNlcy1mb3ItY2hpbGQtcHJlZGF0b3JzLWNsYWltcy1sYXdzdWl00gF9aHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL2dsb2JhbC1kZXZlbG9wbWVudC8yMDIzL2RlYy8wNy9tZXRhLXBsYXRmb3Jtcy1hcmUtbWFya2V0cGxhY2VzLWZvci1jaGlsZC1wcmVkYXRvcnMtY2xhaW1zLWxhd3N1aXQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
The Federal Trade Commission Must Investigate Meta and X for Complicity with Government Surveillance | ACLU - ACLU,The Federal Trade Commission Must Investigate Meta and X for Complicity with Government Surveillance | ACLU  ACLU,2023-12-12,https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5hY2x1Lm9yZy9uZXdzL3ByaXZhY3ktdGVjaG5vbG9neS90aGUtZmVkZXJhbC10cmFkZS1jb21taXNzaW9uLW11c3QtaW52ZXN0aWdhdGUtbWV0YS1hbmQteC1mb3ItY29tcGxpY2l0eS13aXRoLWdvdmVybm1lbnQtc3VydmVpbGxhbmNl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.aclu.org', 'title': 'ACLU'}"
US judge to hear Meta privacy dispute with FTC next month - Reuters,US judge to hear Meta privacy dispute with FTC next month  Reuters,2023-12-11,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvdXMtanVkZ2UtaGVhci1tZXRhLXByaXZhY3ktZGlzcHV0ZS13aXRoLWZ0Yy1uZXh0LW1vbnRoLTIwMjMtMTItMTEv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
"Meta Remains A Dangerous Place For Children, Recent Lawsuits Claim - Forbes","Meta Remains A Dangerous Place For Children, Recent Lawsuits Claim  Forbes",2023-12-12,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcGV0ZXJzdWNpdS8yMDIzLzEyLzEyL21ldGEtcmVtYWlucy1hLWRhbmdlcm91cy1wbGFjZS1mb3ItY2hpbGRyZW4tcmVjZW50LWxhd3N1aXRzLWNsYWltL9IBeWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcGV0ZXJzdWNpdS8yMDIzLzEyLzEyL21ldGEtcmVtYWlucy1hLWRhbmdlcm91cy1wbGFjZS1mb3ItY2hpbGRyZW4tcmVjZW50LWxhd3N1aXRzLWNsYWltL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
Meta Teams Up with SRP and Ørsted to Support Data Center with Clean Energy from New Solar and Battery Project - PR Newswire,Meta Teams Up with SRP and Ørsted to Support Data Center with Clean Energy from New Solar and Battery Project  PR Newswire,2023-12-11,https://news.google.com/rss/articles/CBMipQFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL21ldGEtdGVhbXMtdXAtd2l0aC1zcnAtYW5kLW9yc3RlZC10by1zdXBwb3J0LWRhdGEtY2VudGVyLXdpdGgtY2xlYW4tZW5lcmd5LWZyb20tbmV3LXNvbGFyLWFuZC1iYXR0ZXJ5LXByb2plY3QtMzAyMDExNTQ1Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}"
"Meta may delete data from test accounts that found sexual material served to minors, New Mexico AG warns in filing - CNN","Meta may delete data from test accounts that found sexual material served to minors, New Mexico AG warns in filing  CNN",2023-12-12,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMi8xMi90ZWNoL21ldGEtbmV3LW1leGljby1hdHRvcm5leS1nZW5lcmFsLXRlc3QtYWNjb3VudHMtZXZpZGVuY2UvaW5kZXguaHRtbNIBX2h0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMTIvMTIvdGVjaC9tZXRhLW5ldy1tZXhpY28tYXR0b3JuZXktZ2VuZXJhbC10ZXN0LWFjY291bnRzLWV2aWRlbmNl?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
Demonstrators protest outside Meta's HQ in Menlo Park over handling of Palestinian content - NBC Bay Area,Demonstrators protest outside Meta's HQ in Menlo Park over handling of Palestinian content  NBC Bay Area,2023-12-12,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lm5iY2JheWFyZWEuY29tL25ld3MvbG9jYWwvZGVtb25zdHJhdG9ycy1wcm90ZXN0LW1ldHMtaHEtbWVubG8tcGFyay1wYWxlc3Rpbmlhbi1jb250ZW50LzMzOTY0MDQv0gFxaHR0cHM6Ly93d3cubmJjYmF5YXJlYS5jb20vbmV3cy9sb2NhbC9kZW1vbnN0cmF0b3JzLXByb3Rlc3QtbWV0cy1ocS1tZW5sby1wYXJrLXBhbGVzdGluaWFuLWNvbnRlbnQvMzM5NjQwNC8_YW1wPTE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcbayarea.com', 'title': 'NBC Bay Area'}"
Meta signs renewable energy deal in Arizona with Ørsted - DatacenterDynamics,Meta signs renewable energy deal in Arizona with Ørsted  DatacenterDynamics,2023-12-12,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmRhdGFjZW50ZXJkeW5hbWljcy5jb20vZW4vbmV3cy9tZXRhLXNpZ25zLXJlbmV3YWJsZS1lbmVyZ3ktZGVhbC1pbi1hcml6b25hLXdpdGgtb3JzdGVkL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.datacenterdynamics.com', 'title': 'DatacenterDynamics'}"
Meta lawsuit against the FTC could put a leash on the agency's regulatory powers - The Record from Recorded Future News,Meta lawsuit against the FTC could put a leash on the agency's regulatory powers  The Record from Recorded Future News,2023-12-11,https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vdGhlcmVjb3JkLm1lZGlhL21ldGEtZnRjLWxhd3N1aXQtZmVkZXJhbC1jb3VydNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://therecord.media', 'title': 'The Record from Recorded Future News'}"
How to Use Meta Business Manager: Tutorial 2023 - Metricool,How to Use Meta Business Manager: Tutorial 2023  Metricool,2023-12-11,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vbWV0cmljb29sLmNvbS9mYWNlYm9vay1idXNpbmVzcy1tYW5hZ2VyL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://metricool.com', 'title': 'Metricool'}"
