Date,Adj Close,Open,High,Low,Close,Volume
2023-10-18,316.634,321.39,325.94,315.56,316.97,16851000
2023-10-19,312.478,319.88,321.89,311.75,312.81,18709200
2023-10-20,308.323,314.14,315.3,306.47,308.65,22287400
2023-10-23,313.677,309.5,317.36,307.26,314.01,17796800
2023-10-24,312.219,316.78,318.35,310.63,312.55,19525500
2023-10-25,299.213,310.0,310.88,298.84,299.53,42192500
2023-10-26,288.044,295.0,295.0,279.4,288.35,66684100
2023-10-27,296.415,294.48,299.31,292.97,296.73,29596300
2023-10-30,302.339,299.09,309.4,299.05,302.66,28435100
2023-10-31,300.951,303.31,303.68,296.86,301.27,19434200
2023-11-01,311.519,301.85,312.74,301.85,311.85,20434600
2023-11-02,310.54,317.3,318.82,308.33,310.87,21631800
2023-11-03,314.267,312.55,315.55,311.02,314.6,16754100
2023-11-06,315.465,315.98,318.33,314.45,315.8,12887700
2023-11-07,318.482,317.06,321.0,315.12,318.82,14055600
2023-11-08,319.441,318.14,321.33,314.88,319.78,13609700
2023-11-09,320.21,319.42,324.18,318.8,320.55,16103100
2023-11-10,328.422,319.94,329.1,319.46,328.77,19096200
2023-11-13,328.841,326.2,332.33,325.7,329.19,16908900
2023-11-14,335.954,334.54,338.1,333.33,336.31,17179400
2023-11-15,332.357,337.93,338.4,330.02,332.71,14531200
2023-11-16,333.836,329.37,334.58,326.38,334.19,18932600
2023-11-17,334.685,330.26,335.5,329.35,335.04,14494400
2023-11-20,339.61,334.89,341.87,334.19,339.97,16960500
2023-11-21,336.623,338.33,339.9,335.9,336.98,12027900
2023-11-22,341.128,339.21,342.92,338.58,341.49,10702700
2023-11-24,337.872,340.13,341.86,336.77,338.23,5467500
2023-11-27,334.345,336.18,339.9,334.2,334.7,15684500
2023-11-28,338.631,333.4,339.38,333.4,338.99,12637200
2023-11-29,331.848,339.69,339.9,330.78,332.2,16024500
2023-11-30,326.803,331.89,333.5,322.4,327.15,23146400
2023-12-01,324.476,325.48,326.86,320.76,324.82,15264700
2023-12-04,319.681,317.29,320.86,313.66,320.02,19037100
2023-12-05,317.953,318.98,321.88,315.39,318.29,16952100
2023-12-06,317.114,321.93,322.25,317.04,317.45,11294300
2023-12-07,326.244,317.77,328.24,317.77,326.59,15905100
2023-12-08,332.397,323.09,333.17,323.0,332.75,14077500
2023-12-11,324.935,329.4,329.89,320.0,325.28,25802500
2023-12-12,333.866,324.6,334.47,324.56,334.22,18485500
2023-12-13,334.385,333.93,338.37,332.64,334.74,16353300
2023-12-14,332.817,333.85,334.7,328.64,333.17,19607300
2023-12-15,334.565,331.99,338.66,331.22,334.92,30001600
2023-12-18,344.255,337.48,347.56,337.02,344.62,18993900
2023-12-19,349.989,345.58,353.6,345.12,350.36,17729400
2023-12-20,348.91,348.65,354.96,347.79,349.28,16369900
2023-12-21,353.715,352.98,356.41,349.21,354.09,15289600
2023-12-22,353.015,355.58,357.2,351.22,353.39,11764200
2023-12-26,354.454,354.99,356.98,353.45,354.83,9898600
2023-12-27,357.451,356.07,359.0,355.31,357.83,13207900
2023-12-28,357.94,359.7,361.9,357.81,358.32,11798800
2023-12-29,353.585,358.99,360.0,351.82,353.96,14980500
