,Date,Open,High,Low,Close,Adj Close,Volume,Symbol
18,2024-03-21,23.809999465942383,23.969999313354492,23.31999969482422,23.469999313354492,23.469999313354492,7276000,PATH
19,2024-03-22,23.579999923706055,23.639999389648438,22.719999313354492,22.969999313354492,22.969999313354492,6523300,PATH
20,2024-03-25,22.899999618530273,23.239999771118164,22.820999145507812,23.06999969482422,23.06999969482422,4489100,PATH
0,2024-02-26,63.650001525878906,64.31999969482422,62.94499969482422,63.119998931884766,63.119998931884766,13348800,ZM
1,2024-02-27,67.1500015258789,69.4800033569336,65.05999755859375,68.16999816894531,68.16999816894531,18558000,ZM
2,2024-02-28,67.7300033569336,70.61000061035156,67.56500244140625,69.62000274658203,69.62000274658203,8100900,ZM
3,2024-02-29,70.0,71.30000305175781,69.06999969482422,70.7300033569336,70.7300033569336,5830400,ZM
4,2024-03-01,70.9800033569336,71.19999694824219,70.125,70.91000366210938,70.91000366210938,4271900,ZM
5,2024-03-04,70.91000366210938,70.91999816894531,69.48999786376953,69.70999908447266,69.70999908447266,5257900,ZM
6,2024-03-05,68.7300033569336,69.19000244140625,66.05999755859375,66.48999786376953,66.48999786376953,4874600,ZM
7,2024-03-06,67.19000244140625,67.77999877929688,66.30999755859375,66.41999816894531,66.41999816894531,2925100,ZM
8,2024-03-07,66.55000305175781,67.45999908447266,66.55000305175781,67.02999877929688,67.02999877929688,2483500,ZM
9,2024-03-08,67.66000366210938,68.28600311279297,67.1500015258789,67.16000366210938,67.16000366210938,2982200,ZM
10,2024-03-11,67.19000244140625,70.26000213623047,67.12999725341797,69.68000030517578,69.68000030517578,4434000,ZM
11,2024-03-12,70.0,70.56999969482422,69.30000305175781,69.87999725341797,69.87999725341797,3160600,ZM
12,2024-03-13,69.73999786376953,69.94999694824219,68.33999633789062,68.44000244140625,68.44000244140625,2402900,ZM
13,2024-03-14,68.55999755859375,68.87999725341797,66.87000274658203,67.26000213623047,67.26000213623047,1902800,ZM
14,2024-03-15,66.73999786376953,67.61000061035156,65.88999938964844,65.95999908447266,65.95999908447266,5674700,ZM
15,2024-03-18,66.30999755859375,67.22000122070312,66.0,66.2300033569336,66.2300033569336,2132700,ZM
16,2024-03-19,65.5,67.0,65.3499984741211,66.52999877929688,66.52999877929688,2341900,ZM
17,2024-03-20,66.66000366210938,67.26000213623047,65.97000122070312,66.86000061035156,66.86000061035156,1594900,ZM
18,2024-03-21,67.2699966430664,67.2699966430664,66.41999816894531,66.54000091552734,66.54000091552734,1702400,ZM
19,2024-03-22,66.3499984741211,66.41000366210938,65.58000183105469,65.95999908447266,65.95999908447266,1521200,ZM
20,2024-03-25,65.8499984741211,66.94000244140625,65.3499984741211,66.70999908447266,66.70999908447266,2227000,ZM
0,2024-02-26,51.790000915527344,53.150001525878906,51.540000915527344,51.79999923706055,51.79999923706055,2972200,DOCU
1,2024-02-27,52.369998931884766,52.590999603271484,51.47999954223633,52.11000061035156,52.11000061035156,2337500,DOCU
2,2024-02-28,51.810001373291016,53.43000030517578,51.58000183105469,52.77000045776367,52.77000045776367,1884100,DOCU
3,2024-02-29,52.9900016784668,53.540000915527344,52.130001068115234,53.27000045776367,53.27000045776367,3001600,DOCU
4,2024-03-01,53.0,54.59000015258789,52.900001525878906,54.58000183105469,54.58000183105469,2512500,DOCU
5,2024-03-04,54.900001525878906,55.099998474121094,53.29499816894531,53.54999923706055,53.54999923706055,2327400,DOCU
6,2024-03-05,52.880001068115234,53.13999938964844,51.119998931884766,51.779998779296875,51.779998779296875,2395700,DOCU
7,2024-03-06,53.08000183105469,53.689998626708984,52.099998474121094,52.470001220703125,52.470001220703125,3276800,DOCU
8,2024-03-07,52.90999984741211,54.10499954223633,52.650001525878906,53.560001373291016,53.560001373291016,8451100,DOCU
9,2024-03-08,58.900001525878906,58.959999084472656,54.790000915527344,55.970001220703125,55.970001220703125,14750000,DOCU
10,2024-03-11,56.209999084472656,58.52000045776367,56.02000045776367,57.97999954223633,57.97999954223633,7138900,DOCU
11,2024-03-12,58.40999984741211,59.810001373291016,57.650001525878906,58.47999954223633,58.47999954223633,4942800,DOCU
12,2024-03-13,58.58000183105469,59.529998779296875,58.4900016784668,59.40999984741211,59.40999984741211,4085400,DOCU
13,2024-03-14,59.29999923706055,59.79999923706055,56.994998931884766,57.459999084472656,57.459999084472656,3152500,DOCU
14,2024-03-15,57.029998779296875,58.27000045776367,56.68000030517578,56.77000045776367,56.77000045776367,4836500,DOCU
15,2024-03-18,56.630001068115234,58.86000061035156,56.5,58.119998931884766,58.119998931884766,2902800,DOCU
16,2024-03-19,57.400001525878906,58.97999954223633,56.43000030517578,58.95000076293945,58.95000076293945,2824100,DOCU
17,2024-03-20,59.0,59.20000076293945,57.790000915527344,58.540000915527344,58.540000915527344,2039000,DOCU
18,2024-03-21,58.97999954223633,59.29999923706055,58.18000030517578,58.70000076293945,58.70000076293945,1944000,DOCU
19,2024-03-22,58.11000061035156,58.95000076293945,58.0099983215332,58.27000045776367,58.27000045776367,1628000,DOCU
20,2024-03-25,57.90999984741211,58.900001525878906,57.7400016784668,58.630001068115234,58.630001068115234,1475200,DOCU
0,2024-02-26,77.5199966430664,77.77999877929688,74.55999755859375,74.66000366210938,74.66000366210938,23003200,SQ
1,2024-02-27,75.94999694824219,77.95999908447266,75.33999633789062,77.70999908447266,77.70999908447266,14699200,SQ
2,2024-02-28,77.01000213623047,79.93000030517578,76.69999694824219,78.41999816894531,78.41999816894531,12752700,SQ
3,2024-02-29,79.5,80.95999908447266,78.54000091552734,79.47000122070312,79.47000122070312,12228200,SQ
4,2024-03-01,79.79000091552734,80.62999725341797,78.11000061035156,79.25,79.25,9355200,SQ
5,2024-03-04,79.41999816894531,79.66999816894531,76.88999938964844,77.0,77.0,8523300,SQ
6,2024-03-05,76.0999984741211,76.55000305175781,73.7699966430664,74.43000030517578,74.43000030517578,7204400,SQ
7,2024-03-06,75.66999816894531,77.13500213623047,75.18699645996094,75.52999877929688,75.52999877929688,7376800,SQ
8,2024-03-07,76.81999969482422,77.79000091552734,75.66999816894531,77.22000122070312,77.22000122070312,6906600,SQ
9,2024-03-08,77.94999694824219,81.8499984741211,77.5,80.73999786376953,80.73999786376953,12861900,SQ
10,2024-03-11,81.5,83.83000183105469,80.84200286865234,81.52999877929688,81.52999877929688,10344800,SQ
11,2024-03-12,82.95500183105469,83.0199966430664,79.29000091552734,81.70999908447266,81.70999908447266,8477100,SQ
12,2024-03-13,81.33999633789062,87.5199966430664,81.19999694824219,85.72000122070312,85.72000122070312,15124900,SQ
13,2024-03-14,85.73999786376953,86.16699981689453,80.16000366210938,81.23999786376953,81.23999786376953,11603600,SQ
14,2024-03-15,80.55999755859375,82.08999633789062,79.94000244140625,80.16999816894531,80.16999816894531,8455600,SQ
15,2024-03-18,80.30999755859375,81.52999877929688,79.30999755859375,80.86000061035156,80.86000061035156,6175200,SQ
16,2024-03-19,79.73999786376953,80.45999908447266,78.0,79.31999969482422,79.31999969482422,6112500,SQ
17,2024-03-20,78.70999908447266,81.81999969482422,78.20999908447266,81.45999908447266,81.45999908447266,6652600,SQ
18,2024-03-21,82.41000366210938,85.0,82.33999633789062,84.05000305175781,84.05000305175781,10383700,SQ
19,2024-03-22,83.0199966430664,84.0469970703125,80.75,80.7699966430664,80.7699966430664,6357100,SQ
20,2024-03-25,80.61000061035156,83.53500366210938,80.58000183105469,82.62000274658203,82.62000274658203,6631900,SQ
0,2024-02-26,76.30999755859375,78.25,76.20999908447266,77.55999755859375,77.55999755859375,8935200,SHOP
1,2024-02-27,77.55999755859375,77.62999725341797,75.9000015258789,76.62999725341797,76.62999725341797,7449300,SHOP
2,2024-02-28,75.55999755859375,76.19000244140625,74.72699737548828,75.55999755859375,75.55999755859375,5208500,SHOP
3,2024-02-29,76.2699966430664,77.13999938964844,75.02999877929688,76.37000274658203,76.37000274658203,6693400,SHOP
4,2024-03-01,77.11000061035156,78.66000366210938,76.30999755859375,76.58999633789062,76.58999633789062,7791000,SHOP
5,2024-03-04,76.47000122070312,76.52999877929688,73.98999786376953,75.7699966430664,75.7699966430664,7395000,SHOP
6,2024-03-05,74.80000305175781,74.93000030517578,72.63999938964844,73.47000122070312,73.47000122070312,8691200,SHOP
7,2024-03-06,74.18000030517578,74.8499984741211,72.91500091552734,74.01000213623047,74.01000213623047,5757300,SHOP
8,2024-03-07,74.26000213623047,75.95999908447266,73.19999694824219,75.33000183105469,75.33000183105469,7592500,SHOP
9,2024-03-08,76.08000183105469,79.58000183105469,76.08000183105469,76.16000366210938,76.16000366210938,10437000,SHOP
10,2024-03-11,75.5999984741211,76.29000091552734,74.44000244140625,74.97000122070312,74.97000122070312,5191200,SHOP
11,2024-03-12,75.94999694824219,76.69000244140625,74.58100128173828,76.36000061035156,76.36000061035156,5667100,SHOP
12,2024-03-13,76.19000244140625,79.4000015258789,76.0999984741211,78.68000030517578,78.68000030517578,10975300,SHOP
13,2024-03-14,78.52999877929688,79.80000305175781,77.36000061035156,78.41999816894531,78.41999816894531,7244200,SHOP
14,2024-03-15,78.2300033569336,79.06999969482422,76.76000213623047,77.1500015258789,77.1500015258789,5818900,SHOP
15,2024-03-18,78.0,78.0,76.26000213623047,77.5199966430664,77.5199966430664,5440700,SHOP
16,2024-03-19,76.7300033569336,78.52999877929688,75.30000305175781,77.52999877929688,77.52999877929688,5736500,SHOP
17,2024-03-20,77.52999877929688,81.62000274658203,77.28500366210938,81.33000183105469,81.33000183105469,6793700,SHOP
18,2024-03-21,81.66000366210938,83.38999938964844,79.55999755859375,79.58999633789062,79.58999633789062,11345900,SHOP
19,2024-03-22,78.88999938964844,80.37000274658203,78.37999725341797,78.72000122070312,78.72000122070312,4559100,SHOP
20,2024-03-25,78.0999984741211,79.55999755859375,77.73500061035156,78.41999816894531,78.41999816894531,4596000,SHOP
0,2024-02-26,155.52999877929688,155.69000244140625,155.49000549316406,155.5500030517578,155.5500030517578,1021809,SPLK
1,2024-02-27,155.57000732421875,155.6750030517578,155.50999450683594,155.60000610351562,155.60000610351562,1637456,SPLK
2,2024-02-28,155.5500030517578,156.16000366210938,155.5500030517578,156.16000366210938,156.16000366210938,2438867,SPLK
3,2024-02-29,156.0500030517578,156.3000030517578,156.0500030517578,156.22000122070312,156.22000122070312,3148200,SPLK
4,2024-03-01,156.07000732421875,156.2100067138672,155.91000366210938,156.16000366210938,156.16000366210938,2886568,SPLK
5,2024-03-04,156.1300048828125,156.27000427246094,156.10000610351562,156.22000122070312,156.22000122070312,1505047,SPLK
6,2024-03-05,156.4199981689453,156.47019958496094,156.2899932861328,156.44000244140625,156.44000244140625,2218111,SPLK
7,2024-03-06,156.42999267578125,156.47999572753906,156.1999969482422,156.2100067138672,156.2100067138672,1714467,SPLK
8,2024-03-07,156.35000610351562,156.5399932861328,156.25,156.33999633789062,156.33999633789062,1619750,SPLK
9,2024-03-08,156.3300018310547,156.5,156.27499389648438,156.4499969482422,156.4499969482422,1592427,SPLK
10,2024-03-11,156.3800048828125,156.63999938964844,156.3800048828125,156.5,156.5,1924728,SPLK
11,2024-03-12,156.42999267578125,156.63999938964844,156.38999938964844,156.60000610351562,156.60000610351562,1996983,SPLK
12,2024-03-13,156.60000610351562,156.6999969482422,156.5399932861328,156.64999389648438,156.64999389648438,1808054,SPLK
13,2024-03-14,156.86000061035156,156.8699951171875,156.14259338378906,156.50999450683594,156.50999450683594,4423778,SPLK
14,2024-03-15,156.9499969482422,156.97000122070312,156.89999389648438,156.89999389648438,156.89999389648438,18211874,SPLK
15,2024-03-18,156.89999389648438,156.89999389648438,156.89999389648438,156.89999389648438,156.89999389648438,0,SPLK
0,2024-02-26,81.5,82.37999725341797,80.29000091552734,82.19000244140625,82.19000244140625,4563500,TTD
1,2024-02-27,82.9800033569336,85.6500015258789,82.30000305175781,85.5999984741211,85.5999984741211,5089400,TTD
2,2024-02-28,84.55999755859375,85.69000244140625,84.08999633789062,84.9000015258789,84.9000015258789,3933300,TTD
3,2024-02-29,85.5,85.97000122070312,84.56999969482422,85.43000030517578,85.43000030517578,4771300,TTD
4,2024-03-01,85.9000015258789,86.0,83.54000091552734,83.88999938964844,83.88999938964844,4644200,TTD
5,2024-03-04,82.95999908447266,83.6500015258789,81.91999816894531,83.44999694824219,83.44999694824219,3449100,TTD
6,2024-03-05,82.2699966430664,82.49600219726562,80.70999908447266,81.44999694824219,81.44999694824219,2974500,TTD
7,2024-03-06,82.5999984741211,83.01000213623047,81.20999908447266,82.18000030517578,82.18000030517578,3481100,TTD
8,2024-03-07,82.5999984741211,83.30000305175781,81.5999984741211,81.83000183105469,81.83000183105469,2935300,TTD
9,2024-03-08,81.7699966430664,83.73999786376953,81.31999969482422,81.58999633789062,81.58999633789062,3544900,TTD
10,2024-03-11,81.01000213623047,82.16000366210938,80.63999938964844,81.44999694824219,81.44999694824219,2340600,TTD
11,2024-03-12,82.0,82.25,80.01000213623047,80.43000030517578,80.43000030517578,2943600,TTD
12,2024-03-13,80.13999938964844,81.51000213623047,80.02999877929688,80.16000366210938,80.16000366210938,3319900,TTD
13,2024-03-14,80.3499984741211,80.41000366210938,76.98999786376953,77.52999877929688,77.52999877929688,5793100,TTD
14,2024-03-15,77.52999877929688,78.05000305175781,76.41999816894531,76.72000122070312,76.72000122070312,4365300,TTD
15,2024-03-18,77.76000213623047,79.0199966430664,77.0199966430664,78.3499984741211,78.3499984741211,3047300,TTD
16,2024-03-19,78.37000274658203,80.08000183105469,77.94999694824219,79.76000213623047,79.76000213623047,3581300,TTD
17,2024-03-20,80.6500015258789,84.4800033569336,80.54399871826172,83.47000122070312,83.47000122070312,6542800,TTD
18,2024-03-21,84.7300033569336,85.41999816894531,84.29000091552734,85.05999755859375,85.05999755859375,4484600,TTD
19,2024-03-22,85.2699966430664,85.52999877929688,84.05999755859375,85.05999755859375,85.05999755859375,3025400,TTD
20,2024-03-25,85.0,87.61000061035156,84.91999816894531,87.55000305175781,87.55000305175781,3426300,TTD
0,2024-02-26,313.1600036621094,323.3139953613281,309.489990234375,321.0299987792969,321.0299987792969,3884900,CRWD
1,2024-02-27,323.3999938964844,329.0899963378906,320.7099914550781,321.2099914550781,321.2099914550781,2790400,CRWD
2,2024-02-28,318.8599853515625,321.69000244140625,314.54998779296875,320.94000244140625,320.94000244140625,2072600,CRWD
3,2024-02-29,324.9100036621094,328.9800109863281,321.07000732421875,324.1499938964844,324.1499938964844,3812100,CRWD
4,2024-03-01,319.25,319.7200012207031,309.1199951171875,314.6000061035156,314.6000061035156,5829300,CRWD
5,2024-03-04,317.3299865722656,317.989990234375,311.2900085449219,313.80999755859375,313.80999755859375,4796600,CRWD
6,2024-03-05,307.5299987792969,308.5,289.79998779296875,297.55999755859375,297.55999755859375,13249300,CRWD
7,2024-03-06,360.04998779296875,365.0,324.010009765625,329.57000732421875,329.57000732421875,23050900,CRWD
8,2024-03-07,329.75,331.8500061035156,315.2099914550781,329.67999267578125,329.67999267578125,9729500,CRWD
9,2024-03-08,331.0,341.739990234375,322.4100036621094,322.8500061035156,322.8500061035156,6013600,CRWD
10,2024-03-11,319.1499938964844,323.5,316.0,317.3699951171875,317.3699951171875,3292000,CRWD
11,2024-03-12,318.6099853515625,333.80999755859375,317.3699951171875,329.2699890136719,329.2699890136719,4156500,CRWD
12,2024-03-13,329.7300109863281,334.82501220703125,325.5,332.1700134277344,332.1700134277344,2730900,CRWD
13,2024-03-14,333.0,337.7799987792969,325.4750061035156,328.5899963378906,328.5899963378906,2776800,CRWD
14,2024-03-15,325.5799865722656,327.3900146484375,315.6000061035156,315.6499938964844,315.6499938964844,4478500,CRWD
15,2024-03-18,319.0299987792969,322.3699951171875,315.8999938964844,321.05999755859375,321.05999755859375,2736600,CRWD
16,2024-03-19,318.1499938964844,321.4800109863281,310.2200012207031,320.8599853515625,320.8599853515625,2933600,CRWD
17,2024-03-20,321.0,328.4700012207031,318.06298828125,326.8699951171875,326.8699951171875,2528800,CRWD
18,2024-03-21,325.8900146484375,333.2300109863281,322.04998779296875,329.4599914550781,329.4599914550781,3253400,CRWD
19,2024-03-22,327.7300109863281,328.3900146484375,319.54998779296875,327.5799865722656,327.5799865722656,2599700,CRWD
20,2024-03-25,326.0,329.25,321.0,324.760009765625,324.760009765625,1695200,CRWD
0,2024-02-26,239.99000549316406,246.0,236.9149932861328,241.6999969482422,241.6999969482422,2728800,ZS
1,2024-02-27,244.0,251.5500030517578,242.02000427246094,242.49000549316406,242.49000549316406,2401800,ZS
2,2024-02-28,240.10000610351562,242.47000122070312,236.5,237.2899932861328,237.2899932861328,2010400,ZS
3,2024-02-29,240.5,243.94000244140625,235.84100341796875,241.97000122070312,241.97000122070312,6757300,ZS
4,2024-03-01,227.0,227.3000030517578,215.0,219.22999572753906,219.22999572753906,11811500,ZS
5,2024-03-04,220.1199951171875,221.6199951171875,212.6300048828125,214.22000122070312,214.22000122070312,4141500,ZS
6,2024-03-05,209.94000244140625,210.05499267578125,199.2899932861328,206.36000061035156,206.36000061035156,5002100,ZS
7,2024-03-06,214.6199951171875,217.1699981689453,200.80999755859375,202.4199981689453,202.4199981689453,4348100,ZS
8,2024-03-07,202.5800018310547,202.88999938964844,197.02000427246094,201.27000427246094,201.27000427246094,3349400,ZS
9,2024-03-08,201.13999938964844,204.5500030517578,197.8800048828125,198.69000244140625,198.69000244140625,2840700,ZS
10,2024-03-11,196.6999969482422,201.85000610351562,195.66099548339844,200.74000549316406,200.74000549316406,1825900,ZS
11,2024-03-12,203.1999969482422,205.33999633789062,199.0,201.24000549316406,201.24000549316406,2305000,ZS
12,2024-03-13,200.1699981689453,204.42999267578125,199.11000061035156,201.42999267578125,201.42999267578125,1753200,ZS
13,2024-03-14,201.42999267578125,202.1300048828125,197.16000366210938,198.8300018310547,198.8300018310547,1220700,ZS
14,2024-03-15,198.7899932861328,199.72999572753906,193.47000122070312,194.02999877929688,194.02999877929688,2664700,ZS
15,2024-03-18,194.0,197.35299682617188,191.25,195.94000244140625,195.94000244140625,2591000,ZS
16,2024-03-19,193.44000244140625,196.0,190.35000610351562,195.24000549316406,195.24000549316406,2085200,ZS
17,2024-03-20,196.25999450683594,197.88499450683594,193.85000610351562,197.3000030517578,197.3000030517578,1696800,ZS
18,2024-03-21,199.5500030517578,202.61000061035156,196.42999267578125,198.07000732421875,198.07000732421875,1701900,ZS
19,2024-03-22,197.5,199.0,193.27000427246094,194.9499969482422,194.9499969482422,1632900,ZS
20,2024-03-25,194.83999633789062,195.77000427246094,192.66000366210938,194.07000732421875,194.07000732421875,1214000,ZS
0,2024-02-26,229.3300018310547,233.36000061035156,226.64999389648438,230.92999267578125,230.92999267578125,4820600,SNOW
1,2024-02-27,233.0,235.66000366210938,231.08999633789062,234.02999877929688,234.02999877929688,4810300,SNOW
2,2024-02-28,230.75,233.8800048828125,226.55999755859375,230.0,230.0,19406200,SNOW
3,2024-02-29,181.1699981689453,190.4499969482422,180.67999267578125,188.27999877929688,188.27999877929688,42311400,SNOW
4,2024-03-01,191.25999450683594,194.1999969482422,186.13999938964844,186.72000122070312,186.72000122070312,17219800,SNOW
5,2024-03-04,185.88999938964844,186.5500030517578,175.2949981689453,177.92999267578125,177.92999267578125,16342300,SNOW
6,2024-03-05,175.02999877929688,175.3300018310547,166.32000732421875,167.75,167.75,14716900,SNOW
7,2024-03-06,170.0,171.36000061035156,163.3699951171875,167.0,167.0,12733400,SNOW
8,2024-03-07,167.0,169.16000366210938,163.7100067138672,168.44000244140625,168.44000244140625,9049600,SNOW
9,2024-03-08,169.2899932861328,169.83999633789062,161.6300048828125,162.39999389648438,162.39999389648438,9342400,SNOW
10,2024-03-11,161.4199981689453,162.97999572753906,160.39999389648438,162.2899932861328,162.2899932861328,6026100,SNOW
11,2024-03-12,162.94000244140625,163.77000427246094,159.6999969482422,161.9499969482422,161.9499969482422,7386900,SNOW
12,2024-03-13,161.27000427246094,166.83999633789062,160.6999969482422,162.30999755859375,162.30999755859375,5866700,SNOW
13,2024-03-14,162.02000427246094,162.5,157.8000030517578,158.9199981689453,158.9199981689453,5999100,SNOW
14,2024-03-15,158.77999877929688,160.24000549316406,156.6199951171875,156.97000122070312,156.97000122070312,8265600,SNOW
15,2024-03-18,157.52000427246094,158.25999450683594,155.5500030517578,156.30999755859375,156.30999755859375,7127200,SNOW
16,2024-03-19,152.11000061035156,157.83999633789062,151.49000549316406,157.6999969482422,157.6999969482422,6644900,SNOW
17,2024-03-20,158.0500030517578,164.30999755859375,158.0500030517578,163.0399932861328,163.0399932861328,7596600,SNOW
18,2024-03-21,166.0,168.67999267578125,157.2100067138672,158.38999938964844,158.38999938964844,11393400,SNOW
19,2024-03-22,158.38999938964844,160.3000030517578,157.0,159.02999877929688,159.02999877929688,4076000,SNOW
20,2024-03-25,157.7899932861328,159.10000610351562,157.25,158.13999938964844,158.13999938964844,3108700,SNOW
0,2024-02-26,68.0,69.4800033569336,67.7699966430664,68.4000015258789,68.4000015258789,5205000,FTNT
1,2024-02-27,69.31999969482422,70.27999877929688,68.87000274658203,69.94999694824219,69.94999694824219,4991500,FTNT
2,2024-02-28,69.94999694824219,70.05000305175781,68.77999877929688,69.51000213623047,69.51000213623047,2744800,FTNT
3,2024-02-29,70.05000305175781,70.1500015258789,68.1500015258789,69.11000061035156,69.11000061035156,5782100,FTNT
4,2024-03-01,69.08999633789062,70.48999786376953,68.56999969482422,70.44000244140625,70.44000244140625,4836700,FTNT
5,2024-03-04,70.69000244140625,71.69000244140625,70.5,71.38999938964844,71.38999938964844,4277700,FTNT
6,2024-03-05,71.06999969482422,71.06999969482422,67.30999755859375,69.04000091552734,69.04000091552734,6840700,FTNT
7,2024-03-06,70.97000122070312,71.7300033569336,69.11000061035156,71.31999969482422,71.31999969482422,7401200,FTNT
8,2024-03-07,71.94999694824219,73.33000183105469,71.19000244140625,73.06999969482422,73.06999969482422,6314300,FTNT
9,2024-03-08,73.26000213623047,73.5,71.08999633789062,71.3499984741211,71.3499984741211,5277200,FTNT
10,2024-03-11,70.93000030517578,71.80000305175781,69.91000366210938,71.45999908447266,71.45999908447266,3139300,FTNT
11,2024-03-12,71.68000030517578,71.94999694824219,70.73999786376953,71.33999633789062,71.33999633789062,3858500,FTNT
12,2024-03-13,71.58999633789062,71.58999633789062,70.0,70.18000030517578,70.18000030517578,4078200,FTNT
13,2024-03-14,69.29000091552734,69.75,67.62000274658203,68.04000091552734,68.04000091552734,6500100,FTNT
14,2024-03-15,67.72000122070312,67.97000122070312,66.51000213623047,66.72000122070312,66.72000122070312,10117400,FTNT
15,2024-03-18,66.98999786376953,68.18000030517578,66.80999755859375,67.55000305175781,67.55000305175781,3909000,FTNT
16,2024-03-19,67.12999725341797,67.87999725341797,66.44999694824219,67.79000091552734,67.79000091552734,3059400,FTNT
17,2024-03-20,67.79000091552734,68.05999755859375,67.0199966430664,67.87000274658203,67.87000274658203,4230300,FTNT
18,2024-03-21,68.58000183105469,68.72000122070312,67.75,68.56999969482422,68.56999969482422,3716300,FTNT
19,2024-03-22,68.91999816894531,68.93000030517578,67.52999877929688,68.30000305175781,68.30000305175781,2832000,FTNT
20,2024-03-25,67.8499984741211,68.41000366210938,67.61000061035156,67.88999938964844,67.88999938964844,3296100,FTNT
0,2024-02-26,257.8399963378906,259.1400146484375,256.1400146484375,257.3500061035156,257.3500061035156,987800,ADSK
1,2024-02-27,258.5,258.6000061035156,255.9600067138672,256.95001220703125,256.95001220703125,951000,ADSK
2,2024-02-28,254.8000030517578,258.8399963378906,254.66000366210938,255.25,255.25,1703000,ADSK
3,2024-02-29,256.3500061035156,258.989990234375,255.0,258.1700134277344,258.1700134277344,3331700,ADSK
4,2024-03-01,275.0,279.5299987792969,258.6000061035156,264.739990234375,264.739990234375,3852700,ADSK
5,2024-03-04,263.010009765625,263.8500061035156,259.6600036621094,260.70001220703125,260.70001220703125,1945000,ADSK
6,2024-03-05,257.3500061035156,257.510009765625,246.1699981689453,247.2899932861328,247.2899932861328,1850300,ADSK
7,2024-03-06,248.14999389648438,252.22999572753906,248.14999389648438,251.10000610351562,251.10000610351562,1008100,ADSK
8,2024-03-07,252.88999938964844,256.0899963378906,250.88999938964844,253.83999633789062,253.83999633789062,1380900,ADSK
9,2024-03-08,253.77000427246094,256.0299987792969,251.69000244140625,251.86000061035156,251.86000061035156,881500,ADSK
10,2024-03-11,252.30999755859375,259.1099853515625,251.3800048828125,258.260009765625,258.260009765625,1469200,ADSK
11,2024-03-12,258.8500061035156,264.0899963378906,258.3900146484375,262.7799987792969,262.7799987792969,1437900,ADSK
12,2024-03-13,262.9100036621094,264.0799865722656,258.510009765625,258.70001220703125,258.70001220703125,1134300,ADSK
13,2024-03-14,258.55999755859375,259.4700012207031,254.3800048828125,258.5299987792969,258.5299987792969,1227700,ADSK
14,2024-03-15,256.6600036621094,258.0400085449219,253.1300048828125,254.24000549316406,254.24000549316406,3010900,ADSK
15,2024-03-18,256.17999267578125,259.4800109863281,254.89999389648438,255.17999267578125,255.17999267578125,906300,ADSK
16,2024-03-19,253.0500030517578,257.239990234375,251.3699951171875,256.19000244140625,256.19000244140625,857600,ADSK
17,2024-03-20,257.3500061035156,262.8299865722656,256.7300109863281,262.42999267578125,262.42999267578125,1259900,ADSK
18,2024-03-21,265.0,268.8999938964844,263.8999938964844,265.75,265.75,1693300,ADSK
19,2024-03-22,265.1099853515625,267.0400085449219,262.7300109863281,262.8599853515625,262.8599853515625,893000,ADSK
20,2024-03-25,260.5899963378906,262.82000732421875,258.3299865722656,261.57000732421875,261.57000732421875,1076600,ADSK
0,2024-02-26,556.5599975585938,570.5999755859375,556.5599975585938,560.47998046875,560.47998046875,4251200,ADBE
1,2024-02-27,565.9099731445312,565.9099731445312,548.5399780273438,552.489990234375,552.489990234375,3247600,ADBE
2,2024-02-28,552.0,557.2000122070312,549.760009765625,551.8200073242188,551.8200073242188,2313200,ADBE
3,2024-02-29,554.8900146484375,561.9400024414062,553.22998046875,560.280029296875,560.280029296875,3844400,ADBE
4,2024-03-01,561.1099853515625,572.8900146484375,560.6699829101562,570.9299926757812,570.9299926757812,2903700,ADBE
5,2024-03-04,572.8499755859375,576.25,564.0999755859375,567.9400024414062,567.9400024414062,2556400,ADBE
6,2024-03-05,562.5999755859375,564.1900024414062,539.3499755859375,544.8400268554688,544.8400268554688,4286800,ADBE
7,2024-03-06,548.0,550.6400146484375,538.1500244140625,543.0900268554688,543.0900268554688,3209800,ADBE
8,2024-03-07,550.0,558.3800048828125,541.5900268554688,556.0399780273438,556.0399780273438,2660500,ADBE
9,2024-03-08,553.0,560.4400024414062,550.510009765625,551.6900024414062,551.6900024414062,2831100,ADBE
10,2024-03-11,552.4500122070312,562.6900024414062,551.02001953125,560.4199829101562,560.4199829101562,2857800,ADBE
11,2024-03-12,568.5999755859375,579.7899780273438,562.5999755859375,579.1400146484375,579.1400146484375,3469200,ADBE
12,2024-03-13,579.0599975585938,585.3499755859375,573.4099731445312,573.5499877929688,573.5499877929688,3466000,ADBE
13,2024-03-14,578.0,579.5399780273438,568.760009765625,570.4500122070312,570.4500122070312,5908100,ADBE
14,2024-03-15,499.6400146484375,503.1300048828125,485.0,492.4599914550781,492.4599914550781,19570500,ADBE
15,2024-03-18,495.54998779296875,515.72998046875,495.54998779296875,513.8599853515625,513.8599853515625,7052700,ADBE
16,2024-03-19,509.8900146484375,522.6799926757812,508.989990234375,521.1900024414062,521.1900024414062,7081800,ADBE
17,2024-03-20,523.2899780273438,523.8699951171875,512.5,519.1400146484375,519.1400146484375,4239600,ADBE
18,2024-03-21,517.5999755859375,519.72998046875,506.20001220703125,511.25,511.25,5206600,ADBE
19,2024-03-22,509.07000732421875,511.5899963378906,496.6700134277344,499.5199890136719,499.5199890136719,5410300,ADBE
