Date,Ticker,Adj Close,Close,High,Low,Open,Volume,Avg Closing Price
2024-03-12,CRM,306.2200012,306.6199951,309.0400085,303.8699951,306.7099915,4832000,216.1662999
2024-03-12,CRWD,329.269989,329.269989,333.8099976,317.3699951,318.6099854,4156500,216.1662999
2024-03-12,DOCU,58.47999954,58.47999954,59.81000137,57.65000153,58.40999985,4942800,216.1662999
2024-03-12,FTNT,71.33999634,71.33999634,71.94999695,70.73999786,71.68000031,3858500,216.1662999
2024-03-12,GE,133.6472473,133.6472473,133.9185944,130.8300018,133.639267,6928589,216.1662999
2024-03-12,GOOGL,138.5,138.5,139.3800049,137.0299988,137.0299988,27563400,216.1662999
2024-03-12,HON,199.1300049,199.1300049,200.25,197.6699982,199.7299957,2938800,216.1662999
2024-03-12,IBM,197.7799988,197.7799988,199.1799927,192.1499939,192.4600067,5880100,216.1662999
2024-03-12,INTC,45.24000168,45.24000168,45.27000046,44.45999908,45.06000137,31795800,216.1662999
2024-03-12,KYCCF,471.9624939,473,490.5899963,468.8299866,485.6499939,1300,216.1662999
2024-03-12,META,499.75,499.75,502.3099976,484.730011,493.2600098,15448200,216.1662999
2024-03-12,MSFT,415.2799988,415.2799988,415.5700073,406.7900085,407.6199951,22457000,216.1662999
2024-03-12,MU,97.3260498,97.41999817,97.5,93.63999939,95.33000183,14993700,216.1662999
2024-03-12,NVDA,919.1300049,919.1300049,919.5999756,861.5,880.4899902,66807500,216.1662999
2024-03-12,OMRNY,37.54999924,37.54999924,37.70999908,37.20000076,37.20000076,34300,216.1662999
2024-03-12,ORCL,127.5400009,127.5400009,129.3699951,124.5999985,126.2600021,48536100,216.1662999
2024-03-12,PATH,24.63999939,24.63999939,25.04500008,23.68099976,24.43000031,12955500,216.1662999
2024-03-12,PLTR,24.70000076,24.70000076,25.63999939,24.35000038,25.56999969,75202600,216.1662999
2024-03-12,QCOM,173.0800018,173.0800018,173.8999939,170.5800018,172.9100037,7642200,216.1662999
2024-03-12,ROBO,58.81999969,58.81999969,58.86000061,58.13000107,58.56999969,62100,216.1662999
2024-03-12,SAP,193.8300018,193.8300018,193.9299927,190.6699982,191.3000031,668200,216.1662999
2024-03-12,SHOP,76.36000061,76.36000061,76.69000244,74.58100128,75.94999695,5667100,216.1662999
2024-03-12,SIEGY,99.90000153,99.90000153,100,98.18000031,98.98000336,85700,216.1662999
2024-03-12,SNOW,161.9499969,161.9499969,163.7700043,159.6999969,162.9400024,7386900,216.1662999
2024-03-12,SNPS,576.7199707,576.7199707,577.1900024,564.0100098,568.4899902,622700,216.1662999
2024-03-12,SPLK,156.6000061,156.6000061,156.6399994,156.3899994,156.4299927,1996983,216.1662999
2024-03-12,SQ,81.70999908,81.70999908,83.01999664,79.29000092,82.95500183,8477100,216.1662999
2024-03-12,TER,108.1999969,108.1999969,108.4199982,105.25,107.0400009,1505400,216.1662999
2024-03-12,TSLA,177.5399933,177.5399933,179.4299927,172.4100037,177.7700043,87391700,216.1662999
2024-03-12,TWLO,62.20999908,62.20999908,62.84999847,61.75,62.59000015,2460900,216.1662999
2024-03-12,ZM,69.87999725,69.87999725,70.56999969,69.30000305,70,3160600,216.1662999
2024-03-12,ZS,201.2400055,201.2400055,205.3399963,199,203.1999969,2305000,216.1662999
2024-03-13,0020.HK,0.8899999857,0.8899999857,0.9399999976,0.8799999952,0.9200000167,372736064,214.0652747
2024-03-13,002230.SZ,50.84000015,50.84000015,51.50999832,50.59999847,51.20000076,49004331,214.0652747
2024-03-13,AAPL,171.1300049,171.1300049,173.1900024,170.7599945,172.7700043,52488700,214.0652747
2024-03-13,ADBE,573.5499878,573.5499878,585.3499756,573.4099731,579.0599976,3466000,214.0652747
2024-03-13,ADSK,258.7000122,258.7000122,264.0799866,258.5100098,262.9100037,1134300,214.0652747
2024-03-13,AI,30.37000084,30.37000084,30.93000031,30.13999939,30.39999962,3980200,214.0652747
2024-03-13,AMD,194.7899933,194.7899933,198.8300018,192.6999969,198.7299957,70526900,214.0652747
2024-03-13,AMZN,176.5599976,176.5599976,177.6199951,175.5500031,175.8999939,30772600,214.0652747
2024-03-13,ANSS,329.3699951,329.3699951,338.4599915,328.6400146,336.7000122,412400,214.0652747
2024-03-13,ASML,968.7800293,968.7800293,983.1599731,959.0599976,983.1599731,851100,214.0652747
2024-03-13,BIDU,107.8899994,107.8899994,111.0199966,107.8099976,108,4797400,214.0652747
2024-03-13,CDNS,306.2099915,306.2099915,311.6900024,303.5,311.6900024,1291400,214.0652747
2024-03-13,CRM,304.6799927,304.6799927,307.730011,303.1099854,305,5548800,214.0652747
2024-03-13,CRWD,332.1700134,332.1700134,334.8250122,325.5,329.730011,2730900,214.0652747
2024-03-13,DOCU,59.40999985,59.40999985,59.52999878,58.49000168,58.58000183,4085400,214.0652747
2024-03-13,FTNT,70.18000031,70.18000031,71.58999634,70,71.58999634,4078200,214.0652747
2024-03-13,GE,135.8020782,135.8020782,136.5123749,132.0909882,132.0909882,8462887,214.0652747
2024-03-13,GOOGL,139.7899933,139.7899933,141.0899963,138.9900055,139,23347200,214.0652747
2024-03-13,HON,199.7299957,199.7299957,201.1300049,198.8399963,199.9499969,2537600,214.0652747
2024-03-13,IBM,196.6999969,196.6999969,198.1000061,195.3200073,197.5500031,3993300,214.0652747
2024-03-13,INTC,43.22999954,43.22999954,44.97999954,43.20000076,44.50999832,53195900,214.0652747
2024-03-13,KYCCF,468.9690857,470,489.5,465.8999939,489.5,3200,214.0652747
2024-03-13,META,495.5700073,495.5700073,500.980011,491.0299988,495.3900146,12090700,214.0652747
2024-03-13,MSFT,415.1000061,415.1000061,418.1799927,411.4500122,418.1000061,17115900,214.0652747
2024-03-13,MU,94.06919861,94.16000366,95.33999634,93.09999847,95.31999969,16732600,214.0652747
2024-03-13,NVDA,908.8800049,908.8800049,915.039978,884.3499756,910.5499878,63571300,214.0652747
2024-03-13,OMRNY,37.15999985,37.15999985,37.15999985,36.90000153,37.15000153,15400,214.0652747
2024-03-13,ORCL,125.5199966,125.5199966,128.8000031,124.8300018,128,15870300,214.0652747
2024-03-13,PATH,24.43000031,24.43000031,25.32999992,24.36000061,24.55999947,24895500,214.0652747
2024-03-13,PLTR,25,25,25.44000053,24.60000038,24.70000076,59713000,214.0652747
2024-03-13,QCOM,169.25,169.25,171.5,168.6000061,171.2200012,8730500,214.0652747
2024-03-13,ROBO,58.22000122,58.22000122,58.58499908,58.1609993,58.56000137,67000,214.0652747
2024-03-13,SAP,192.5099945,192.5099945,193.0299988,191.3500061,192.8800049,676500,214.0652747
2024-03-13,SHOP,78.68000031,78.68000031,79.40000153,76.09999847,76.19000244,10975300,214.0652747
2024-03-13,SIEGY,100.6399994,100.6399994,101.6900024,100.2300034,100.3499985,142000,214.0652747
2024-03-13,SNOW,162.3099976,162.3099976,166.8399963,160.6999969,161.2700043,5866700,214.0652747
2024-03-13,SNPS,561.2000122,561.2000122,570.3699951,556.6699829,569.5800171,894200,214.0652747
2024-03-13,SPLK,156.6499939,156.6499939,156.6999969,156.5399933,156.6000061,1808054,214.0652747
2024-03-13,SQ,85.72000122,85.72000122,87.51999664,81.19999695,81.33999634,15124900,214.0652747
2024-03-13,TER,105.4499969,105.4499969,108.3199997,104.8099976,106.6900024,1808400,214.0652747
2024-03-13,TSLA,169.4799957,169.4799957,176.0500031,169.1499939,173.0500031,106524500,214.0652747
2024-03-13,TWLO,62.29999924,62.29999924,63.25999832,61.75,61.81999969,2392900,214.0652747
2024-03-13,ZM,68.44000244,68.44000244,69.94999695,68.33999634,69.73999786,2402900,214.0652747
2024-03-13,ZS,201.4299927,201.4299927,204.4299927,199.1100006,200.1699982,1753200,214.0652747
2024-03-14,0020.HK,0.8500000238,0.8500000238,0.8999999762,0.8399999738,0.8899999857,278820442,211.6593324
2024-03-14,002230.SZ,50.15999985,50.15999985,50.95000076,49.50999832,50.43999863,44851700,211.6593324
2024-03-14,AAPL,173,173,174.3099976,172.0500031,172.9100037,72913500,211.6593324
2024-03-14,ADBE,570.4500122,570.4500122,579.539978,568.7600098,578,5908100,211.6593324
2024-03-14,ADSK,258.5299988,258.5299988,259.4700012,254.3800049,258.5599976,1227700,211.6593324
2024-03-14,AI,29.10000038,29.10000038,30.29999924,28.65999985,30,5786000,211.6593324
2024-03-14,AMD,187.0599976,187.0599976,196.9299927,184.0299988,192.9199982,84490500,211.6593324
2024-03-14,AMZN,178.75,178.75,179.5299988,176.4700012,177.6900024,43705800,211.6593324
2024-03-14,ANSS,330.2900085,330.2900085,332.3500061,327.2600098,332.2200012,490600,211.6593324
2024-03-14,ASML,959.7800293,959.7800293,971.4699707,950.5599976,968.5900269,876600,211.6593324
2024-03-14,BIDU,104.6399994,104.6399994,106.2699966,103.8199997,106.1200027,2693000,211.6593324
2024-03-14,CDNS,306.2399902,306.2399902,310.3900146,304.3399963,310,1038600,211.6593324
2024-03-14,CRM,303.3200073,303.3200073,309.4899902,302,305,4828800,211.6593324
2024-03-14,CRWD,328.5899963,328.5899963,337.7799988,325.4750061,333,2776800,211.6593324
2024-03-14,DOCU,57.45999908,57.45999908,59.79999924,56.99499893,59.29999924,3152500,211.6593324
2024-03-14,FTNT,68.04000092,68.04000092,69.75,67.62000275,69.29000092,6500100,211.6593324
2024-03-14,GE,133.0806122,133.0806122,136.2729492,132.1867523,135.8739014,9460777,211.6593324
2024-03-14,GOOGL,143.1000061,143.1000061,143.5899963,140.4600067,141.1900024,42753400,211.6593324
2024-03-14,HON,196.3500061,196.3500061,199.7299957,194.9600067,199.25,3838000,211.6593324
2024-03-14,IBM,193.4299927,193.4299927,197.75,192.1199951,196.9499969,4109600,211.6593324
2024-03-14,INTC,42.75,42.75,43.34999847,42.50999832,43.22999954,38100000,211.6593324
2024-03-14,KYCCF,455.9975891,457,473,455.5,472.3800049,1300,211.6593324
2024-03-14,META,491.8299866,491.8299866,501.3500061,488.1600037,500.2600098,12620000,211.6593324
2024-03-14,MSFT,425.2200012,425.2200012,427.8200073,417.9899902,420.2399902,34157300,211.6593324
2024-03-14,MU,91.34182739,91.43000031,93.44999695,90.30000305,93.30000305,16718900,211.6593324
2024-03-14,NVDA,879.4400024,879.4400024,906.460022,866,895.7700195,60231800,211.6593324
2024-03-14,OMRNY,36.59000015,36.59000015,38.18000031,36.5,38.18000031,17600,211.6593324
2024-03-14,ORCL,125.5299988,125.5299988,127.8000031,124.9400024,127.2300034,10965900,211.6593324
2024-03-14,PATH,22.75,22.75,25.46500015,22.29999924,24.80999947,35861500,211.6593324
2024-03-14,PLTR,24.43000031,24.43000031,24.96999931,24.13999939,24.82999992,49214800,211.6593324
2024-03-14,QCOM,168.4499969,168.4499969,169.9499969,166.7100067,169.6000061,8151000,211.6593324
2024-03-14,ROBO,57.41999817,57.41999817,58.34999847,57.15999985,58.34999847,67500,211.6593324
2024-03-14,SAP,190.4499969,190.4499969,192.5200043,189.5,191.9600067,659000,211.6593324
2024-03-14,SHOP,78.41999817,78.41999817,79.80000305,77.36000061,78.52999878,7244200,211.6593324
2024-03-14,SIEGY,99.76999664,99.76999664,101.2399979,99.38999939,101.2399979,95500,211.6593324
2024-03-14,SNOW,158.9199982,158.9199982,162.5,157.8000031,162.0200043,5999100,211.6593324
2024-03-14,SNPS,559.3099976,559.3099976,567.1699829,554.5100098,563.1799927,732600,211.6593324
2024-03-14,SPLK,156.5099945,156.5099945,156.8699951,156.1425934,156.8600006,4423778,211.6593324
2024-03-14,SQ,81.23999786,81.23999786,86.16699982,80.16000366,85.73999786,11603600,211.6593324
2024-03-14,TER,103.8499985,103.8499985,106.2300034,102.7399979,105.8300018,1646700,211.6593324
2024-03-14,TSLA,162.5,162.5,171.1699982,160.5099945,167.7700043,126325700,211.6593324
2024-03-14,TWLO,60.88999939,60.88999939,62.77000046,60.54499817,62.02999878,2741400,211.6593324
2024-03-14,ZM,67.26000214,67.26000214,68.87999725,66.87000275,68.55999756,1902800,211.6593324
2024-03-14,ZS,198.8300018,198.8300018,202.1300049,197.1600037,201.4299927,1220700,211.6593324
2024-03-15,0020.HK,0.8399999738,0.8399999738,0.8500000238,0.8199999928,0.8399999738,270238349,207.6572402
2024-03-15,002230.SZ,50.68000031,50.68000031,50.77999878,49.31999969,50,46488105,207.6572402
2024-03-15,AAPL,172.6199951,172.6199951,172.6199951,170.2899933,171.1699982,121664700,207.6572402
2024-03-15,ADBE,492.4599915,492.4599915,503.1300049,485,499.6400146,19570500,207.6572402
2024-03-15,ADSK,254.2400055,254.2400055,258.0400085,253.1300049,256.6600037,3010900,207.6572402
2024-03-15,AI,28.92000008,28.92000008,29.37000084,28.20999908,28.55999947,5222600,207.6572402
2024-03-15,AMD,191.0599976,191.0599976,193.8000031,184.4799957,184.8300018,95225700,207.6572402
2024-03-15,AMZN,174.4199982,174.4199982,177.9299927,173.8999939,176.6399994,72115500,207.6572402
2024-03-15,ANSS,327.8800049,327.8800049,330.1099854,326.2099915,328.8500061,752100,207.6572402
2024-03-15,ASML,940.210022,940.210022,954.7800293,931.789978,954.7800293,1725900,207.6572402
2024-03-15,BIDU,103.8600006,103.8600006,104.9499969,103.6200027,103.9400024,1965900,207.6572402
2024-03-15,CDNS,298.4400024,298.4400024,305.4100037,298.1099854,304.25,2605500,207.6572402
2024-03-15,CRM,294.3299866,294.3299866,300.0499878,293.769989,298.9599915,11884500,207.6572402
2024-03-15,CRWD,315.6499939,315.6499939,327.3900146,315.6000061,325.5799866,4478500,207.6572402
2024-03-15,DOCU,56.77000046,56.77000046,58.27000046,56.68000031,57.02999878,4836500,207.6572402
2024-03-15,FTNT,66.72000122,66.72000122,67.97000122,66.51000214,67.72000122,10117400,207.6572402
2024-03-15,GE,134.7885132,134.7885132,136.0734253,131.5961761,132.202713,13263757,207.6572402
2024-03-15,GOOGL,141.1799927,141.1799927,143.1799927,140.0299988,142.5,49460600,207.6572402
2024-03-15,HON,197.6900024,197.6900024,198.5500031,195.8999939,196.3899994,6310100,207.6572402
2024-03-15,IBM,191.0700073,191.0700073,193.0599976,190.6999969,191.9900055,8827900,207.6572402
2024-03-15,INTC,42.63999939,42.63999939,43.15000153,42.34999847,42.45000076,66930200,207.6572402
2024-03-15,KYCCF,457.6340027,458.6400146,480.1199951,453.5599976,480.1199951,1300,207.6572402
2024-03-15,META,484.1000061,484.1000061,491.8299866,481.2999878,489.0100098,29141700,207.6572402
2024-03-15,MSFT,416.4200134,416.4200134,422.6000061,412.7900085,419.2900085,45049800,207.6572402
2024-03-15,MU,93.16007233,93.25,94.69999695,92.01999664,92.48000336,29539200,207.6572402
2024-03-15,NVDA,878.3699951,878.3699951,895.460022,862.5700073,869.2999878,64019300,207.6572402
2024-03-15,OMRNY,36.68999863,36.68999863,38.06999969,36.54000092,38.06999969,81500,207.6572402
2024-03-15,ORCL,125.5400009,125.5400009,126.0100021,123.5599976,124.0400009,17841600,207.6572402
2024-03-15,PATH,22.75,22.75,23.18000031,22.60499954,22.79999924,14148200,207.6572402
2024-03-15,PLTR,23.48999977,23.48999977,24.10000038,23.42000008,23.85000038,61270500,207.6572402
2024-03-15,QCOM,167.1999969,167.1999969,168.7700043,165.8500061,167.1000061,16413000,207.6572402
2024-03-15,ROBO,57.40000153,57.40000153,57.59199905,57.16999817,57.27000046,55400,207.6572402
2024-03-15,SAP,188.3099976,188.3099976,188.8500061,187.1999969,188.7200012,756500,207.6572402
2024-03-15,SHOP,77.15000153,77.15000153,79.06999969,76.76000214,78.23000336,5818900,207.6572402
2024-03-15,SIEGY,100.7900009,100.7900009,101.4899979,100.5199966,100.9700012,120200,207.6572402
2024-03-15,SNOW,156.9700012,156.9700012,160.2400055,156.6199951,158.7799988,8265600,207.6572402
2024-03-15,SNPS,550.0300293,550.0300293,562,546.9099731,557.3699951,1347300,207.6572402
2024-03-15,SPLK,156.8999939,156.8999939,156.9700012,156.8999939,156.9499969,18211874,207.6572402
2024-03-15,SQ,80.16999817,80.16999817,82.08999634,79.94000244,80.55999756,8455600,207.6572402
2024-03-15,TER,103.0599976,103.0599976,104.3399963,102.5299988,102.6100006,3409700,207.6572402
2024-03-15,TSLA,163.5700073,163.5700073,165.1799927,160.7599945,163.1600037,96971900,207.6572402
2024-03-15,TWLO,59.65999985,59.65999985,61.02999878,59.61999893,60.45999908,4009600,207.6572402
2024-03-15,ZM,65.95999908,65.95999908,67.61000061,65.88999939,66.73999786,5674700,207.6572402
2024-03-15,ZS,194.0299988,194.0299988,199.7299957,193.4700012,198.7899933,2664700,207.6572402
2024-03-18,0020.HK,0.8399999738,0.8399999738,0.8500000238,0.8299999833,0.8500000238,172432000,210.2100576
2024-03-18,002230.SZ,51.40000153,51.40000153,51.59999847,50.36999893,50.88000107,54437525,210.2100576
2024-03-18,AAPL,173.7200012,173.7200012,177.7100067,173.5200043,175.5700073,75604200,210.2100576
2024-03-18,ADBE,513.8599854,513.8599854,515.7299805,495.5499878,495.5499878,7052700,210.2100576
2024-03-18,ADSK,255.1799927,255.1799927,259.480011,254.8999939,256.1799927,906300,210.2100576
2024-03-18,AI,29.04999924,29.04999924,29.31999969,28.40600014,28.85000038,4203600,210.2100576
2024-03-18,AMD,190.6499939,190.6499939,193.5,188.0500031,193.2899933,59306900,210.2100576
2024-03-18,AMZN,174.4799957,174.4799957,176.6900024,174.2799988,175.8000031,31250700,210.2100576
2024-03-18,ANSS,335.269989,335.269989,337.1400146,328.6000061,330.6600037,613100,210.2100576
2024-03-18,ASML,941.3400269,941.3400269,958.210022,939.75,949.3599854,821400,210.2100576
2024-03-18,BIDU,104.7699966,104.7699966,105.3300018,103.9100037,104.1500015,1673000,210.2100576
2024-03-18,CDNS,300.9299927,300.9299927,303.980011,300.2600098,300.8500061,1244100,210.2100576
2024-03-18,CRM,300.5100098,300.5100098,300.9700012,296.019989,299.6199951,5240500,210.2100576
2024-03-18,CRWD,321.0599976,321.0599976,322.3699951,315.8999939,319.0299988,2736600,210.2100576
2024-03-18,DOCU,58.11999893,58.11999893,58.86000061,56.5,56.63000107,2902800,210.2100576
2024-03-18,FTNT,67.55000305,67.55000305,68.18000031,66.80999756,66.98999786,3909000,210.2100576
2024-03-18,GE,135.6025543,135.6025543,136.2729492,134.5411072,134.8443756,6228788,210.2100576
2024-03-18,GOOGL,147.6799927,147.6799927,152.1499939,147.1699982,148.6100006,69273700,210.2100576
2024-03-18,HON,196.7599945,196.7599945,199.0099945,196.3800049,199.0099945,2481700,210.2100576
2024-03-18,IBM,191.6900024,191.6900024,193.2299957,190.3200073,191.6999969,5410600,210.2100576
2024-03-18,INTC,42.70999908,42.70999908,43.38000107,42.59999847,43.09000015,27668300,210.2100576
2024-03-18,KYCCF,468.6499939,468.6499939,482.3599854,465.5,482.3599854,1500,210.2100576
2024-03-18,META,496.980011,496.980011,497.4200134,486.8099976,491.9100037,11755300,210.2100576
2024-03-18,MSFT,417.3200073,417.3200073,420.730011,413.7799988,414.25,20106000,210.2100576
2024-03-18,MU,93.68955994,93.77999878,97.08000183,93.69000244,96.81999969,23140300,210.2100576
2024-03-18,NVDA,884.5499878,884.5499878,924.0499878,870.8499756,903.8800049,66897600,210.2100576
2024-03-18,OMRNY,37.20999908,37.20999908,37.29999924,37.13999939,37.15999985,17300,210.2100576
2024-03-18,ORCL,127.8000031,127.8000031,128.9499969,126.8799973,127.1999969,12231400,210.2100576
2024-03-18,PATH,23.05999947,23.05999947,23.27000046,22.29000092,22.85000038,9937000,210.2100576
2024-03-18,PLTR,24,24,24.18000031,23.31999969,23.77000046,44083000,210.2100576
2024-03-18,QCOM,166.9199982,166.9199982,171.4600067,166.3500061,170.9100037,6653700,210.2100576
2024-03-18,ROBO,57.50999832,57.50999832,58.15999985,57.49000168,58.15999985,117500,210.2100576
2024-03-18,SAP,186.7700043,186.7700043,189.0399933,186.5700073,188.6000061,684500,210.2100576
2024-03-18,SHOP,77.51999664,77.51999664,78,76.26000214,78,5440700,210.2100576
2024-03-18,SIEGY,99.76000214,99.76000214,101.9700012,99.47000122,101.9700012,89000,210.2100576
2024-03-18,SNOW,156.3099976,156.3099976,158.2599945,155.5500031,157.5200043,7127200,210.2100576
2024-03-18,SNPS,560.6300049,560.6300049,565.9500122,555.1199951,558.5900269,1085400,210.2100576
2024-03-18,SPLK,156.8999939,156.8999939,156.8999939,156.8999939,156.8999939,0,210.2100576
2024-03-18,SQ,80.86000061,80.86000061,81.52999878,79.30999756,80.30999756,6175200,210.2100576
2024-03-18,TER,102.8600006,102.8600006,105.2399979,102.6900024,104.25,1767200,210.2100576
2024-03-18,TSLA,173.8000031,173.8000031,174.7200012,165.8999939,170.0200043,108214400,210.2100576
2024-03-18,TWLO,60.70999908,60.70999908,61.18000031,59.59000015,59.74000168,2784100,210.2100576
2024-03-18,ZM,66.23000336,66.23000336,67.22000122,66,66.30999756,2132700,210.2100576
2024-03-18,ZS,195.9400024,195.9400024,197.3529968,191.25,194,2591000,210.2100576
2024-03-19,0020.HK,0.8199999928,0.8199999928,0.8500000238,0.8199999928,0.8399999738,165738466,213.1771101
2024-03-19,002230.SZ,50.5,50.5,51.22000122,50.5,51.20000076,37540191,213.1771101
2024-03-19,AAPL,176.0800018,176.0800018,176.6100006,173.0299988,174.3399963,55215200,213.1771101
2024-03-19,ADBE,521.1900024,521.1900024,522.6799927,508.9899902,509.8900146,7081800,213.1771101
2024-03-19,ADSK,256.1900024,256.1900024,257.2399902,251.3699951,253.0500031,857600,213.1771101
2024-03-19,AI,28.29000092,28.29000092,28.79999924,27.76000023,28.25,3955200,213.1771101
2024-03-19,AMD,181.4199982,181.4199982,185.6100006,177.3600006,183.1600037,83509500,213.1771101
2024-03-19,AMZN,175.8999939,175.8999939,176.0899963,173.5200043,174.2200012,26880900,213.1771101
2024-03-19,ANSS,342.3699951,342.3699951,343.6600037,334.7000122,335.269989,579500,213.1771101
2024-03-19,ASML,951.9099731,951.9099731,956.5900269,928,938.539978,817600,213.1771101
2024-03-19,BIDU,104.1699982,104.1699982,104.2699966,102.7099991,104,1541800,213.1771101
2024-03-19,CDNS,311.8500061,311.8500061,312.7900085,303.4400024,303.75,1997300,213.1771101
2024-03-19,CRM,301.4500122,301.4500122,301.769989,296.6199951,298.1799927,3329900,213.1771101
2024-03-19,CRWD,320.8599854,320.8599854,321.480011,310.2200012,318.1499939,2933600,213.1771101
2024-03-19,DOCU,58.95000076,58.95000076,58.97999954,56.43000031,57.40000153,2824100,213.1771101
2024-03-19,FTNT,67.79000092,67.79000092,67.87999725,66.44999695,67.12999725,3059400,213.1771101
2024-03-19,GE,138.4357605,138.4357605,138.8108521,134.876297,135.5227509,9360787,213.1771101
2024-03-19,GOOGL,147.0299988,147.0299988,148.7899933,146.0800018,148.1600037,24070400,213.1771101
2024-03-19,HON,199.0399933,199.0399933,199.2400055,196.1199951,196.7599945,4524800,213.1771101
2024-03-19,IBM,193.3399963,193.3399963,193.5800018,190.2799988,191.4900055,5317300,213.1771101
2024-03-19,INTC,42.04999924,42.04999924,42.29000092,41.43999863,42.25,34673000,213.1771101
2024-03-19,KYCCF,475.8999939,475.8999939,481.3999939,462.8699951,481.3999939,1800,213.1771101
2024-03-19,META,496.2399902,496.2399902,496.6300049,481.2799988,488.1700134,10903100,213.1771101
2024-03-19,MSFT,421.4100037,421.4100037,421.6700134,415.5499878,417.8299866,19837900,213.1771101
2024-03-19,MU,93.90935516,94,94.16000366,91,92.58000183,21054700,213.1771101
2024-03-19,NVDA,893.9799805,893.9799805,905.4400024,850.0999756,867,67217100,213.1771101
2024-03-19,OMRNY,37.34999847,37.34999847,37.40999985,36.90000153,37.09999847,67800,213.1771101
2024-03-19,ORCL,129.1900024,129.1900024,129.2100067,126.4899979,127.75,10221000,213.1771101
2024-03-19,PATH,23.12999916,23.12999916,23.17000008,22.35499954,22.54000092,8234600,213.1771101
2024-03-19,PLTR,23.79999924,23.79999924,23.82999992,22.92000008,23.5,43247200,213.1771101
2024-03-19,QCOM,164.1000061,164.1000061,166.4600067,163.6300049,166.0899963,7404400,213.1771101
2024-03-19,ROBO,57.56999969,57.56999969,57.65999985,57.02000046,57.13999939,31200,213.1771101
2024-03-19,SAP,188.7100067,188.7100067,188.75,187.1000061,187.6799927,442600,213.1771101
2024-03-19,SHOP,77.52999878,77.52999878,78.52999878,75.30000305,76.73000336,5736500,213.1771101
2024-03-19,SIEGY,94.18000031,94.18000031,94.37999725,92.83000183,93.98000336,230000,213.1771101
2024-03-19,SNOW,157.6999969,157.6999969,157.8399963,151.4900055,152.1100006,6644900,213.1771101
2024-03-19,SNPS,584.710022,584.710022,585.7399902,562,572.1799927,1557500,213.1771101
2024-03-19,SQ,79.31999969,79.31999969,80.45999908,78,79.73999786,6112500,213.1771101
2024-03-19,TER,103.4800034,103.4800034,103.7900009,101.5,101.8199997,2253300,213.1771101
2024-03-19,TSLA,171.3200073,171.3200073,172.8200073,167.4199982,172.3600006,77271400,213.1771101
2024-03-19,TWLO,61.59000015,61.59000015,61.88999939,59.75,59.86000061,2852100,213.1771101
2024-03-19,ZM,66.52999878,66.52999878,67,65.34999847,65.5,2341900,213.1771101
2024-03-19,ZS,195.2400055,195.2400055,196,190.3500061,193.4400024,2085200,213.1771101
2024-03-20,0020.HK,0.8199999928,0.8199999928,0.8399999738,0.8199999928,0.8199999928,132436250,215.769089
2024-03-20,002230.SZ,51.93000031,51.93000031,52.75999832,50.40000153,50.40999985,83376829,215.769089
2024-03-20,AAPL,178.6699982,178.6699982,178.6699982,175.0899963,175.7200012,53423100,215.769089
2024-03-20,ADBE,519.1400146,519.1400146,523.8699951,512.5,523.289978,4239600,215.769089
2024-03-20,ADSK,262.4299927,262.4299927,262.8299866,256.730011,257.3500061,1259900,215.769089
2024-03-20,AI,28.64999962,28.64999962,28.87999916,27.81500053,28.29999924,4065000,215.769089
2024-03-20,AMD,179.7299957,179.7299957,182.6799927,174,182.0299988,81773100,215.769089
2024-03-20,AMZN,178.1499939,178.1499939,178.5299988,174.6399994,176.1399994,29947200,215.769089
2024-03-20,ANSS,343.3200073,343.3200073,344.3900146,339.1600037,342.9599915,560800,215.769089
2024-03-20,ASML,970.9199829,970.9199829,974.2999878,946.8900146,956.0700073,838600,215.769089
2024-03-20,BIDU,103.8899994,103.8899994,105.3099976,102.7699966,104.7200012,2428200,215.769089
2024-03-20,CDNS,316.8599854,316.8599854,317.1000061,311.7200012,314.1700134,1297700,215.769089
2024-03-20,CRM,306.0799866,306.0799866,307.019989,300.6900024,301.9700012,4946600,215.769089
2024-03-20,CRWD,326.8699951,326.8699951,328.4700012,318.0629883,321,2528800,215.769089
2024-03-20,DOCU,58.54000092,58.54000092,59.20000076,57.79000092,59,2039000,215.769089
2024-03-20,FTNT,67.87000275,67.87000275,68.05999756,67.01999664,67.79000092,4230300,215.769089
2024-03-20,GE,138.8108521,138.8108521,139.4892273,137.2785339,137.7573853,7229434,215.769089
2024-03-20,GOOGL,148.7400055,148.7400055,148.8600006,146.7400055,148,21311500,215.769089
2024-03-20,HON,201.1799927,201.1799927,201.7100067,198.3300018,198.5899963,2714400,215.769089
2024-03-20,IBM,193.9600067,193.9600067,193.9799957,191.3099976,192.8699951,3238600,215.769089
2024-03-20,INTC,42.20000076,42.20000076,43.00999832,41.40999985,42.99000168,74865000,215.769089
2024-03-20,KYCCF,476,476,485.9100037,467.75,485.9100037,1800,215.769089
2024-03-20,META,505.519989,505.519989,508.2000122,495.1700134,499.5,11711100,215.769089
2024-03-20,MSFT,425.230011,425.230011,425.9599915,420.6600037,422,17860100,215.769089
2024-03-20,MU,96.15718079,96.25,96.68000031,93.58999634,94.98999786,39807400,215.769089
2024-03-20,NVDA,903.7199707,903.7199707,904.0999756,882.2299805,897.9699707,47906300,215.769089
2024-03-20,OMRNY,37.72000122,37.72000122,38.68000031,37.18000031,38.68000031,20800,215.769089
